period,amp
49539.79812266941,5.206736955389035e-07
49545.79889417513,4.196733164332393e-07
49551.799665680854,3.4643772049778853e-06
49557.800437186575,6.17879334258775e-06
49563.8012086923,5.460107974027004e-06
49569.80198019802,2.4639068066717816e-06
49575.80275170374,6.912212653379417e-07
49581.80352320946,1.3875516167971102e-06
49587.804294715184,2.4304317007409093e-06
49593.805066220906,1.8506874820669633e-06
49599.80583772663,5.735027024377998e-07
49605.80660923235,3.978555837210021e-07
49611.80738073807,9.917094892969898e-07
49617.80815224379,1.2265034297293833e-06
49623.808923749515,2.3041033903944725e-06
49629.809695255244,6.18222276032288e-06
49635.81046676096,1.1125881973422234e-05
49641.81123826669,1.2362383572369657e-05
49647.8120097724,8.211737392461238e-06
49653.81278127813,2.709733423583856e-06
49659.813552783846,5.595709895789165e-07
49665.814324289575,1.7416996311704203e-06
49671.81509579529,2.8710950908920156e-06
49677.81586730102,2.205196791335397e-06
49683.81663880673,1.1174780046827491e-06
49689.81741031246,1.131843845292284e-06
49695.81818181818,1.6857846453297185e-06
49701.818953323906,1.632752626323931e-06
49707.81972482962,1.466107011408212e-06
49713.82049633535,2.554783025597999e-06
49719.821267841064,4.606347179128638e-06
49725.82203934679,5.637324387630074e-06
49731.822810852515,4.748487384802144e-06
49737.823582358236,3.477610996860218e-06
49743.82435386396,3.5471011194357864e-06
49749.82512536968,4.388849837097591e-06
49755.8258968754,4.140188591413547e-06
49761.82666838112,2.352446891857809e-06
49767.827439886845,5.123244214209732e-07
49773.82821139257,2.4097637234259937e-08
49779.82898289829,6.696629843310987e-07
49785.82975440401,1.2955736922551261e-06
49791.83052590973,1.3394873408293768e-06
49797.831297415454,1.1250216516028642e-06
49803.832068921176,9.125972503091887e-07
49809.8328404269,5.198037518568471e-07
49815.83361193262,1.659207550072924e-07
49821.83438343834,6.271246926696149e-07
49827.83515494406,1.724891055315077e-06
49833.835926449785,1.9532260254100767e-06
49839.836697955514,9.047537552822608e-07
49845.83746946123,4.5969525440947797e-07
49851.83824096696,1.6695071490573605e-06
49857.83901247267,2.535700844947258e-06
49863.8397839784,1.4988205735969631e-06
49869.840555484116,6.860012876027751e-07
49875.841326989845,2.2426705920458547e-06
49881.84209849556,4.003799908364236e-06
49887.84287000129,2.9720888563838954e-06
49893.843641507,6.315575027864333e-07
49899.84441301273,3.2301611145841097e-07
49905.845184518446,1.669995778466424e-06
49911.845956024175,1.9873268341664586e-06
49917.84672752989,9.985471335619556e-07
49923.84749903562,2.446731071788961e-07
49929.84827054133,7.265158041807857e-08
49935.84904204706,3.2143263731512074e-07
49941.849813552784,1.4228166400881268e-06
49947.850585058506,2.622236225397815e-06
49953.85135656423,2.1617482208068467e-06
49959.85212806995,6.128511406968511e-07
49965.85289957567,5.030995774016787e-07
49971.85367108139,1.970628669886568e-06
49977.854442587115,2.55939112737929e-06
49983.85521409284,1.4971921168998321e-06
49989.85598559856,4.179095752452234e-07
49995.85675710428,1.8897312085107228e-07
50001.85752861,4.6407765931606864e-07
50007.858300115724,1.3926321976132809e-06
50013.859071621446,2.7928511390549676e-06
50019.85984312717,3.179301920248364e-06
50025.86061463289,2.024694187079834e-06
50031.86138613861,9.766671386926969e-07
50037.86215764434,1.1525894943581628e-06
50043.862929150055,1.5250570001000607e-06
50049.863700655784,1.1204197324133168e-06
50055.8644721615,4.2083252240651073e-07
50061.86524366723,5.977584622538638e-08
50067.86601517294,1.6606868650490586e-07
50073.86678667867,7.382002371821263e-07
50079.867558184385,1.2130327158017616e-06
50085.868329690114,8.248749035026917e-07
50091.86910119583,1.945695404842623e-07
50097.86987270156,5.092665682646767e-07
50103.87064420727,1.0633433381171672e-06
50109.871415713,5.288034515938636e-07
50115.872187218716,1.724670026029641e-08
50121.872958724445,1.1544442675423466e-06
50127.87373023016,2.3939774828847836e-06
50133.87450173589,1.5492732147629323e-06
50139.87527324161,1.491420429205726e-07
50145.87604474733,6.782229699287312e-07
50151.876816253054,1.8173684678983032e-06
50157.877587758776,1.2020677740385706e-06
50163.8783592645,1.5917952616961425e-07
50169.87913077022,9.347578531212967e-07
50175.87990227594,2.1493633204208196e-06
50181.88067378166,1.540081096311747e-06
50187.881445287385,2.182898554246195e-07
50193.88221679311,2.4468344153483966e-07
50199.88298829883,9.250450624295882e-07
50205.88375980455,7.906859321632651e-07
50211.88453131027,3.784212602221834e-07
50217.885302815994,5.413393913057302e-07
50223.886074321716,6.960101530203957e-07
50229.88684582744,3.8178714679848383e-07
50235.88761733316,1.5493256431085562e-07
50241.88838883888,4.1858727339917963e-07
50247.88916034461,1.5609623164659821e-06
50253.889931850325,4.433940714056141e-06
50259.89070335605,8.113296289364352e-06
50265.89147486177,8.947360744855613e-06
50271.8922463675,5.190824326325175e-06
50277.89301787321,7.857160426389807e-07
50283.89378937894,7.38787952670615e-07
50289.894560884655,4.277544241791483e-06
50295.895332390384,6.411584998675438e-06
50301.8961038961,4.9992971922554665e-06
50307.89687540183,2.5544697634199623e-06
50313.89764690754,1.6143550216571586e-06
50319.89841841327,1.757825823451046e-06
50325.899189918986,1.4871001598354934e-06
50331.899961424715,6.123822545986207e-07
50337.90073293043,1.966419577744388e-08
50343.90150443616,3.1358483038225123e-07
50349.90227594188,1.2258358160855835e-06
50355.9030474476,1.9022763325283276e-06
50361.903818953324,1.7233166046525721e-06
50367.904590459046,1.0616630507824996e-06
50373.90536196477,9.161578292538084e-07
50379.90613347049,1.6275476371255356e-06
50385.90690497621,2.3889257349383876e-06
50391.90767648193,2.3015881525416267e-06
50397.908447987655,1.5092354903879503e-06
50403.90921949338,8.253039214220928e-07
50409.9099909991,6.647776222909609e-07
50415.91076250482,8.971383476792243e-07
50421.91153401054,1.5349814361187148e-06
50427.91230551626,2.8643783425262472e-06
50433.913077021985,4.749898468439426e-06
50439.91384852771,6.384302521392648e-06
50445.914620033436,7.017876775502353e-06
50451.91539153915,6.607130741485794e-06
50457.91616304488,5.506388425559147e-06
50463.916934550594,3.922257498282035e-06
50469.91770605632,2.06828964697483e-06
50475.91847756204,6.027583970186062e-07
50481.91924906777,2.3601983944325276e-07
50487.92002057348,7.545985317021224e-07
50493.92079207921,1.1133271579143957e-06
50499.921563584925,8.619382868629895e-07
50505.922335090654,7.977549504170538e-07
50511.92310659637,1.570049547026677e-06
50517.9238781021,2.3920082174392257e-06
50523.92464960781,2.1619909910697416e-06
50529.92542111354,1.2341632664987225e-06
50535.926192619256,8.061762594776946e-07
50541.926964124985,1.0376530482576115e-06
50547.92773563071,1.1497259909882484e-06
50553.92850713643,9.452605922275978e-07
50559.92927864215,8.383493626224367e-07
50565.93005014787,7.389456930859145e-07
50571.930821653594,3.145106827887619e-07
50577.931593159316,1.5142653334949953e-07
50583.93236466504,1.5559499440311891e-06
50589.93313617076,5.339613492181511e-06
50595.93390767648,1.0956868837273335e-05
50601.9346791822,1.591846469950875e-05
50607.935450687924,1.647258839276698e-05
50613.936222193646,1.1268908146238527e-05
50619.93699369937,4.450313043096016e-06
50625.93776520509,1.8592717975740647e-06
50631.93853671081,3.7406574180892535e-06
50637.93930821653,4.908053039983527e-06
50643.940079722255,2.7268733919544564e-06
50649.94085122798,5.13412105906468e-07
50655.941622733706,1.5012705970787344e-06
50661.94239423942,4.013715578696024e-06
50667.94316574515,5.059871109367911e-06
50673.943937250864,4.709065563051465e-06
50679.94470875659,4.259607469864577e-06
50685.94548026231,3.44976316117981e-06
50691.94625176804,2.006171599147914e-06
50697.94702327375,1.1367471199061573e-06
50703.94779477948,1.4261226705561206e-06
50709.948566285195,1.629426654180083e-06
50715.949337790924,1.0406336475251922e-06
50721.95010929664,8.385204601093493e-07
50727.95088080237,1.8400562421797716e-06
50733.95165230808,2.9050705001683064e-06
50739.95242381381,2.6777569098771643e-06
50745.953195319526,1.516079456788964e-06
50751.953966825255,8.376406440455142e-07
50757.95473833098,1.2842585284555892e-06
50763.9555098367,2.0525593050344595e-06
50769.95628134242,2.025172775710038e-06
50775.95705284814,1.3787521784698475e-06
50781.95782435386,1.2366492047155327e-06
50787.958595859585,1.5498396800744192e-06
50793.95936736531,1.0794193233192763e-06
50799.96013887103,9.50484609710529e-08
50805.96091037675,4.968625883997501e-07
50811.96168188247,2.346443100488625e-06
50817.962453388194,3.664114235538574e-06
50823.963224893916,4.5697849381131095e-06
50829.96399639964,6.938155543089337e-06
50835.96476790536,9.059828672109074e-06
50841.96553941108,7.108124299494502e-06
50847.9663109168,2.952905826020029e-06
50853.96708242253,2.3654637995656326e-06
50859.96785392825,4.271488976977722e-06
50865.968625433976,2.5030671781398574e-06
50871.96939693969,1.9113519401504454e-07
50877.97016844542,8.220018433101067e-06
50883.970939951134,2.429886541525138e-05
50889.97171145686,2.9910415831216496e-05
50895.97248296258,1.7134938584752937e-05
50901.97325446831,2.759423141688811e-06
50907.97402597402,3.2828389737964117e-06
50913.97479747975,1.1033846823158287e-05
50919.975568985465,9.948315361574672e-06
50925.976340491194,2.0816860975153837e-06
50931.97711199691,9.347971399805959e-07
50937.97788350264,7.878056505217804e-06
50943.97865500835,1.2633913612830331e-05
50949.97942651408,1.1540239773619308e-05
50955.9801980198,9.684568683257898e-06
50961.980969525524,8.483752867979357e-06
50967.981741031246,4.924082585298518e-06
50973.98251253697,7.094559066292156e-07
50979.98328404269,6.502841869453741e-07
50985.98405554841,3.585302058243303e-06
50991.98482705413,4.085476148649317e-06
50997.985598559855,1.589199447131817e-06
51003.98637006558,8.309214734502516e-08
51009.9871415713,6.613719752708493e-07
51015.98791307702,1.0138450550744135e-06
51021.98868458274,5.579103606111629e-07
51027.989456088464,6.138582902172783e-07
51033.990227594186,1.1995827794260908e-06
51039.99099909991,1.8910409082240408e-06
51045.99177060563,3.883253416071895e-06
51051.99254211135,7.695299767509613e-06
51057.99331361707,1.091777414671258e-05
51063.9940851228,1.1233738501987225e-05
51069.99485662852,9.642588746918281e-06
51075.995628134246,8.272420166877946e-06
51081.99639963996,7.117375109016225e-06
51087.99717114569,5.0808234739268315e-06
51093.997942651404,2.4951334695552943e-06
51099.99871415713,6.676215301672761e-07
51105.99948566285,3.7706529772540926e-08
51112.000257168576,1.6901333540144672e-07
51118.00102867429,6.814695336155009e-07
51124.00180018002,1.2535999852339507e-06
51130.002571685734,1.4088896173195282e-06
51136.00334319146,9.591544374098473e-07
51142.00411469718,3.0457551891038893e-07
51148.00488620291,1.5442359335837005e-08
51154.00565770862,2.8806519497777957e-07
51160.00642921435,8.112591024950376e-07
51166.00720072007,1.100121203999345e-06
51172.007972225794,1.0866442046661952e-06
51178.008743731516,1.2746576062031638e-06
51184.00951523724,2.041043695728852e-06
51190.01028674296,3.0577183645293944e-06
51196.01105824868,3.808684813352302e-06
51202.0118297544,4.254420193293097e-06
51208.012601260125,4.501135225943514e-06
51214.01337276585,4.283159802173963e-06
51220.01414427157,3.3547621213525696e-06
51226.01491577729,2.1272659856565997e-06
51232.01568728301,1.2946882194194533e-06
51238.016458788734,9.982234934662402e-07
51244.017230294456,8.031783634198917e-07
51250.01800180018,4.0211174302119707e-07
51256.0187733059,1.7930005794386908e-07
51262.01954481163,9.084785809197429e-07
51268.02031631734,2.598869990514279e-06
51274.02108782307,3.7668818617884725e-06
51280.02185932879,2.8496336767356735e-06
51286.022630834515,8.102109590845508e-07
51292.02340234023,8.870734659665125e-07
51298.02417384596,4.549551718641588e-06
51304.02494535167,8.7262954801698e-06
51310.0257168574,8.966222603490779e-06
51316.02648836312,4.992716529517455e-06
51322.027259868846,1.115421324857465e-06
51328.02803137456,1.0068847981402394e-06
51334.02880288029,3.519987681980017e-06
51340.029574386004,4.701649509687602e-06
51346.03034589173,2.9352015918913656e-06
51352.03111739745,6.550356917277386e-07
51358.03188890318,8.332373381518281e-07
51364.0326604089,3.0124800566881516e-06
51370.03343191462,4.018909714210019e-06
51376.03420342034,2.345828057536407e-06
51382.034974926064,2.6840645990263624e-07
51388.035746431786,8.41581776293287e-07
51394.03651793751,4.015212692311071e-06
51400.03728944323,7.001037238799191e-06
51406.03806094895,7.605218583306233e-06
51412.03883245467,5.882534728700056e-06
51418.039603960395,3.155233400072626e-06
51424.04037546612,9.80161128909013e-07
51430.04114697184,6.568232567853126e-07
51436.04191847756,2.068534168214106e-06
51442.04268998328,3.197020455201244e-06
51448.043461489004,2.359783793052667e-06
51454.044232994725,7.157739665043778e-07
51460.04500450045,7.21074446171466e-07
51466.04577600617,2.3501326655746314e-06
51472.0465475119,3.0293322582405098e-06
51478.04731901761,1.6166910258451488e-06
51484.04809052334,1.3737306738064996e-07
51490.048862029056,4.773218824900575e-07
51496.049633534785,1.5407129945246988e-06
51502.0504050405,1.3350268185659934e-06
51508.05117654623,2.7826203482954825e-07
51514.05194805194,2.651152100871907e-07
51520.05271955767,1.3922075421397054e-06
51526.05349106339,1.863183742850913e-06
51532.054262569116,1.0005933122813044e-06
51538.05503407483,2.839574604766131e-07
51544.05580558056,9.295179118517698e-07
51550.056577086274,2.079492180333969e-06
51556.057348592,2.2273290168255815e-06
51562.05812009772,1.2990909653763227e-06
51568.05889160345,3.6540970064312613e-07
51574.05966310917,3.054513272829469e-08
51580.06043461489,9.485652543858644e-08
51586.06120612061,4.5207215044122694e-07
51592.061977626334,1.4045952228452788e-06
51598.062749132056,2.9663384418842095e-06
51604.06352063778,4.445534375645171e-06
51610.0642921435,4.9752696398431545e-06
51616.06506364922,4.290044402892741e-06
51622.06583515494,2.895893100665798e-06
51628.066606660665,1.673890171431257e-06
51634.067378166386,1.3963150375806666e-06
51640.06814967211,2.2689990960421694e-06
51646.06892117783,3.604692863322909e-06
51652.06969268355,4.17499112519659e-06
51658.07046418927,3.3938244569861507e-06
51664.071235694995,2.1205342420072444e-06
51670.072007200724,1.7424325011503425e-06
51676.07277870644,2.4307237725800275e-06
51682.07355021217,3.0074650048842072e-06
51688.07432171788,2.6498160895842175e-06
51694.07509322361,1.8384319188673573e-06
51700.075864729326,1.3403610139555275e-06
51706.076636235055,1.2292593704745517e-06
51712.07740774077,1.4613602893161251e-06
51718.0781792465,2.3279791950488204e-06
51724.07895075221,3.495468795631274e-06
51730.07972225794,3.6842687187867838e-06
51736.08049376366,2.324901426500127e-06
51742.081265269386,6.390717803450608e-07
51748.0820367751,3.425798994731836e-08
51754.08280828083,3.8805454079352364e-07
51760.083579786544,1.005522505153974e-06
51766.08435129227,1.9396962461541985e-06
51772.085122797995,2.964513161068154e-06
51778.08589430372,2.7328368741196706e-06
51784.08666580944,9.804572785804634e-07
51790.08743731516,1.1735999939318054e-07
51796.08820882088,2.1318152165090556e-06
51802.0889803266,4.98496890758988e-06
51808.089751832325,5.043144986803241e-06
51814.09052333805,2.467186759087034e-06
51820.09129484377,8.653799026390286e-07
51826.09206634949,1.6524951291687002e-06
51832.09283785521,2.3229561534201937e-06
51838.093609360934,1.2029029436197763e-06
51844.094380866656,4.2092869315339636e-07
51850.09515237238,2.1703148436729634e-06
51856.0959238781,4.760075207105161e-06
51862.09669538382,5.0109822131617415e-06
51868.09746688954,2.8954510188215356e-06
51874.098238395265,1.1594344478613887e-06
